Name,Sport,Date,Start time,Duration,Total distance (km),Average heart rate (bpm),Average speed (km/h),Max speed (km/h),Average pace (min/km),Max pace (min/km),Calories,Fat percentage of calories(%),Average cadence (rpm),Average stride length (cm),Running index,Training load,Ascent (m),Descent (m),Average power (W),Max power (W),Notes,Height (cm),Weight (kg),HR max,HR sit,VO2max,
oo dd,RUNNING,07-01-2026,17:13:36,00:18:08,,140,,,,,125,,,,,,,,,,played pickleball before this. some light left knee pain,173.0,60.0,175,57,39,
Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W),
,00:05:55,141,,,,,,,,,
,00:05:56,141,,,,,,,,,
,00:05:57,140,,,,,,,,,
,00:05:58,140,,,,,,,,,
,00:05:59,139,,,,,,,,,
,00:06:00,139,,,,,,,,,
,00:06:01,139,,,,,,,,,
,00:06:02,139,,,,,,,,,
,00:06:03,139,,,,,,,,,
,00:06:04,139,,,,,,,,,
,00:06:05,139,,,,,,,,,
,00:06:06,139,,,,,,,,,
,00:06:07,139,,,,,,,,,
,00:06:08,139,,,,,,,,,
,00:06:09,137,,,,,,,,,
,00:06:10,137,,,,,,,,,
,00:06:11,137,,,,,,,,,
,00:06:12,136,,,,,,,,,
,00:06:13,136,,,,,,,,,
,00:06:14,136,,,,,,,,,
,00:06:15,136,,,,,,,,,
,00:06:16,136,,,,,,,,,
,00:06:17,136,,,,,,,,,
,00:06:18,136,,,,,,,,,
,00:06:19,136,,,,,,,,,
,00:06:20,136,,,,,,,,,
,00:06:21,136,,,,,,,,,
,00:06:22,136,,,,,,,,,
,00:06:23,135,,,,,,,,,
,00:06:24,135,,,,,,,,,
,00:06:25,135,,,,,,,,,
,00:06:26,135,,,,,,,,,
,00:06:27,136,,,,,,,,,
,00:06:28,136,,,,,,,,,
,00:06:29,136,,,,,,,,,
,00:06:30,136,,,,,,,,,
,00:06:31,136,,,,,,,,,
,00:06:32,137,,,,,,,,,
,00:06:33,138,,,,,,,,,
,00:06:34,138,,,,,,,,,
,00:06:35,138,,,,,,,,,
