Name,Sport,Date,Start time,Duration,Total distance (km),Average heart rate (bpm),Average speed (km/h),Max speed (km/h),Average pace (min/km),Max pace (min/km),Calories,Fat percentage of calories(%),Average cadence (rpm),Average stride length (cm),Running index,Training load,Ascent (m),Descent (m),Average power (W),Max power (W),Notes,Height (cm),Weight (kg),HR max,HR sit,VO2max,
oo dd,RUNNING,03-02-2026,17:40:57,00:18:13,,133,,,,,117,,,,,,,,,,,173.0,60.0,175,57,39,
Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W),
,00:04:52,133,,,,,,,,,
,00:04:53,133,,,,,,,,,
,00:04:54,133,,,,,,,,,
,00:04:55,134,,,,,,,,,
,00:04:56,134,,,,,,,,,
,00:04:57,134,,,,,,,,,
,00:04:58,134,,,,,,,,,
,00:04:59,134,,,,,,,,,
,00:05:00,134,,,,,,,,,
,00:05:01,135,,,,,,,,,
,00:05:02,135,,,,,,,,,
,00:05:03,135,,,,,,,,,
,00:05:04,134,,,,,,,,,
,00:05:05,134,,,,,,,,,
,00:05:06,134,,,,,,,,,
,00:05:07,134,,,,,,,,,
,00:05:08,135,,,,,,,,,
,00:05:09,135,,,,,,,,,
,00:05:10,135,,,,,,,,,
,00:05:11,135,,,,,,,,,
,00:05:12,134,,,,,,,,,
,00:05:13,134,,,,,,,,,
,00:05:14,133,,,,,,,,,
,00:05:15,133,,,,,,,,,
,00:05:16,132,,,,,,,,,
,00:05:17,132,,,,,,,,,
,00:05:18,132,,,,,,,,,
,00:05:19,131,,,,,,,,,
,00:05:20,131,,,,,,,,,
,00:05:21,131,,,,,,,,,
,00:05:22,131,,,,,,,,,
,00:05:23,131,,,,,,,,,
,00:05:24,132,,,,,,,,,
,00:05:25,132,,,,,,,,,
,00:05:26,132,,,,,,,,,
,00:05:27,132,,,,,,,,,
,00:05:28,132,,,,,,,,,
,00:05:29,133,,,,,,,,,
,00:05:30,132,,,,,,,,,
,00:05:31,132,,,,,,,,,
,00:05:32,132,,,,,,,,,
,00:05:33,132,,,,,,,,,
,00:05:34,133,,,,,,,,,
,00:05:35,133,,,,,,,,,
,00:05:36,133,,,,,,,,,
,00:05:37,133,,,,,,,,,
,00:05:38,133,,,,,,,,,
,00:05:39,133,,,,,,,,,
,00:05:40,132,,,,,,,,,
,00:05:41,131,,,,,,,,,
,00:05:42,131,,,,,,,,,
,00:05:43,130,,,,,,,,,
,00:05:44,130,,,,,,,,,
,00:05:45,130,,,,,,,,,
,00:05:46,129,,,,,,,,,
,00:05:47,129,,,,,,,,,
,00:05:48,129,,,,,,,,,
,00:05:49,129,,,,,,,,,
,00:05:50,129,,,,,,,,,
,00:05:51,129,,,,,,,,,
,00:05:52,128,,,,,,,,,
,00:05:53,129,,,,,,,,,
,00:05:54,129,,,,,,,,,
,00:05:55,130,,,,,,,,,
,00:05:56,130,,,,,,,,,
,00:05:57,130,,,,,,,,,
,00:05:58,129,,,,,,,,,
,00:05:59,129,,,,,,,,,
,00:06:00,128,,,,,,,,,
,00:06:01,128,,,,,,,,,
,00:06:02,128,,,,,,,,,
,00:06:03,128,,,,,,,,,
,00:06:04,128,,,,,,,,,
,00:06:05,128,,,,,,,,,
,00:06:06,128,,,,,,,,,
,00:06:07,129,,,,,,,,,
,00:06:08,129,,,,,,,,,
,00:06:09,129,,,,,,,,,
,00:06:10,129,,,,,,,,,
,00:06:11,129,,,,,,,,,
,00:06:12,129,,,,,,,,,
,00:06:13,130,,,,,,,,,
,00:06:14,130,,,,,,,,,
,00:06:15,130,,,,,,,,,
,00:06:16,130,,,,,,,,,
,00:06:17,130,,,,,,,,,
,00:06:18,131,,,,,,,,,
,00:06:19,131,,,,,,,,,
,00:06:20,131,,,,,,,,,
,00:06:21,131,,,,,,,,,
,00:06:22,131,,,,,,,,,
,00:06:23,131,,,,,,,,,
,00:06:24,132,,,,,,,,,
,00:06:25,132,,,,,,,,,
,00:06:26,132,,,,,,,,,
,00:06:27,133,,,,,,,,,
,00:06:28,133,,,,,,,,,
,00:06:29,134,,,,,,,,,
,00:06:30,134,,,,,,,,,
,00:06:31,134,,,,,,,,,
,00:06:32,134,,,,,,,,,
,00:06:33,134,,,,,,,,,
,00:06:34,134,,,,,,,,,
,00:06:35,134,,,,,,,,,
,00:06:36,134,,,,,,,,,
,00:06:37,134,,,,,,,,,
,00:06:38,134,,,,,,,,,
,00:06:39,134,,,,,,,,,
,00:06:40,134,,,,,,,,,
,00:06:41,134,,,,,,,,,
,00:06:42,134,,,,,,,,,
,00:06:43,134,,,,,,,,,
,00:06:44,134,,,,,,,,,
,00:06:45,134,,,,,,,,,
,00:06:46,134,,,,,,,,,
,00:06:47,134,,,,,,,,,
,00:06:48,134,,,,,,,,,
,00:06:49,133,,,,,,,,,
,00:06:50,133,,,,,,,,,
,00:06:51,133,,,,,,,,,
,00:06:52,134,,,,,,,,,
,00:06:53,134,,,,,,,,,
,00:06:54,134,,,,,,,,,
,00:06:55,134,,,,,,,,,
,00:06:56,134,,,,,,,,,
,00:06:57,135,,,,,,,,,
,00:06:58,135,,,,,,,,,
,00:06:59,135,,,,,,,,,
,00:07:00,135,,,,,,,,,
,00:07:01,134,,,,,,,,,
,00:07:02,134,,,,,,,,,
,00:07:03,134,,,,,,,,,
,00:07:04,134,,,,,,,,,
,00:07:05,134,,,,,,,,,
,00:07:06,134,,,,,,,,,
,00:07:07,133,,,,,,,,,
,00:07:08,133,,,,,,,,,
,00:07:09,133,,,,,,,,,
,00:07:10,133,,,,,,,,,
,00:07:11,133,,,,,,,,,
,00:07:12,134,,,,,,,,,
,00:07:13,134,,,,,,,,,
,00:07:14,134,,,,,,,,,
,00:07:15,134,,,,,,,,,
,00:07:16,134,,,,,,,,,
,00:07:17,134,,,,,,,,,
,00:07:18,134,,,,,,,,,
,00:07:19,134,,,,,,,,,
,00:07:20,134,,,,,,,,,
,00:07:21,134,,,,,,,,,
,00:07:22,133,,,,,,,,,
,00:07:23,133,,,,,,,,,
,00:07:24,133,,,,,,,,,
,00:07:25,132,,,,,,,,,
,00:07:26,132,,,,,,,,,
,00:07:27,132,,,,,,,,,
,00:07:28,132,,,,,,,,,
,00:07:29,132,,,,,,,,,
,00:07:30,132,,,,,,,,,
,00:07:31,132,,,,,,,,,
,00:07:32,132,,,,,,,,,
,00:07:33,134,,,,,,,,,
,00:07:34,134,,,,,,,,,
,00:07:35,134,,,,,,,,,
,00:07:36,133,,,,,,,,,
,00:07:37,133,,,,,,,,,
,00:07:38,134,,,,,,,,,
,00:07:39,134,,,,,,,,,
,00:07:40,134,,,,,,,,,
,00:07:41,134,,,,,,,,,
,00:07:42,134,,,,,,,,,
,00:07:43,135,,,,,,,,,
,00:07:44,135,,,,,,,,,
,00:07:45,135,,,,,,,,,
,00:07:46,137,,,,,,,,,
,00:07:47,137,,,,,,,,,
,00:07:48,138,,,,,,,,,
,00:07:49,138,,,,,,,,,
,00:07:50,140,,,,,,,,,
,00:07:51,140,,,,,,,,,
,00:07:52,140,,,,,,,,,
,00:07:53,141,,,,,,,,,
,00:07:54,142,,,,,,,,,
,00:07:55,142,,,,,,,,,
,00:07:56,143,,,,,,,,,
,00:07:57,143,,,,,,,,,
,00:07:58,144,,,,,,,,,
,00:07:59,144,,,,,,,,,
,00:08:00,145,,,,,,,,,
,00:08:01,145,,,,,,,,,
,00:08:02,146,,,,,,,,,
,00:08:03,146,,,,,,,,,
,00:08:04,147,,,,,,,,,
,00:08:05,147,,,,,,,,,
,00:08:06,147,,,,,,,,,
,00:08:07,147,,,,,,,,,
,00:08:08,148,,,,,,,,,
,00:08:09,148,,,,,,,,,
,00:08:10,148,,,,,,,,,
,00:08:11,148,,,,,,,,,
,00:08:12,149,,,,,,,,,
,00:08:13,149,,,,,,,,,
,00:08:14,149,,,,,,,,,
,00:08:15,149,,,,,,,,,
,00:08:16,149,,,,,,,,,
,00:08:17,151,,,,,,,,,
,00:08:18,151,,,,,,,,,
,00:08:19,151,,,,,,,,,
,00:08:20,151,,,,,,,,,
,00:08:21,151,,,,,,,,,
,00:08:22,151,,,,,,,,,
,00:08:23,150,,,,,,,,,
,00:08:24,150,,,,,,,,,
,00:08:25,149,,,,,,,,,
,00:08:26,149,,,,,,,,,
,00:08:27,147,,,,,,,,,
,00:08:28,147,,,,,,,,,
,00:08:29,146,,,,,,,,,
,00:08:30,147,,,,,,,,,
,00:08:31,147,,,,,,,,,
,00:08:32,149,,,,,,,,,
,00:08:33,149,,,,,,,,,
,00:08:34,149,,,,,,,,,
,00:08:35,149,,,,,,,,,
,00:08:36,151,,,,,,,,,
,00:08:37,152,,,,,,,,,
,00:08:38,152,,,,,,,,,
,00:08:39,153,,,,,,,,,
,00:08:40,154,,,,,,,,,
,00:08:41,154,,,,,,,,,
,00:08:42,156,,,,,,,,,
,00:08:43,158,,,,,,,,,
,00:08:44,158,,,,,,,,,
,00:08:45,157,,,,,,,,,
,00:08:46,157,,,,,,,,,
,00:08:47,157,,,,,,,,,
,00:08:48,158,,,,,,,,,
,00:08:49,158,,,,,,,,,
,00:08:50,158,,,,,,,,,
,00:08:51,158,,,,,,,,,
,00:08:52,158,,,,,,,,,
,00:08:53,156,,,,,,,,,
,00:08:54,156,,,,,,,,,
,00:08:55,156,,,,,,,,,
,00:08:56,156,,,,,,,,,
,00:08:57,155,,,,,,,,,
,00:08:58,155,,,,,,,,,
,00:08:59,155,,,,,,,,,
,00:09:00,155,,,,,,,,,
,00:09:01,155,,,,,,,,,
,00:09:02,153,,,,,,,,,
,00:09:03,153,,,,,,,,,
,00:09:04,152,,,,,,,,,
,00:09:05,151,,,,,,,,,
,00:09:06,151,,,,,,,,,
,00:09:07,150,,,,,,,,,
,00:09:08,150,,,,,,,,,
,00:09:09,150,,,,,,,,,
,00:09:10,151,,,,,,,,,
,00:09:11,151,,,,,,,,,
,00:09:12,151,,,,,,,,,
,00:09:13,151,,,,,,,,,
,00:09:14,151,,,,,,,,,
,00:09:15,151,,,,,,,,,
,00:09:16,151,,,,,,,,,
,00:09:17,151,,,,,,,,,
,00:09:18,151,,,,,,,,,
,00:09:19,151,,,,,,,,,
,00:09:20,150,,,,,,,,,
,00:09:21,150,,,,,,,,,
,00:09:22,149,,,,,,,,,
,00:09:23,148,,,,,,,,,
,00:09:24,148,,,,,,,,,
,00:09:25,148,,,,,,,,,
,00:09:26,146,,,,,,,,,
,00:09:27,146,,,,,,,,,
,00:09:28,146,,,,,,,,,
,00:09:29,146,,,,,,,,,
,00:09:30,146,,,,,,,,,
,00:09:31,146,,,,,,,,,
,00:09:32,146,,,,,,,,,
,00:09:33,145,,,,,,,,,
,00:09:34,145,,,,,,,,,
,00:09:35,142,,,,,,,,,
,00:09:36,142,,,,,,,,,
,00:09:37,141,,,,,,,,,
,00:09:38,142,,,,,,,,,
,00:09:39,142,,,,,,,,,
,00:09:40,142,,,,,,,,,
,00:09:41,140,,,,,,,,,
,00:09:42,140,,,,,,,,,
,00:09:43,140,,,,,,,,,
,00:09:44,140,,,,,,,,,
,00:09:45,140,,,,,,,,,
,00:09:46,140,,,,,,,,,
,00:09:47,139,,,,,,,,,
,00:09:48,139,,,,,,,,,
,00:09:49,139,,,,,,,,,
,00:09:50,139,,,,,,,,,
,00:09:51,139,,,,,,,,,
,00:09:52,139,,,,,,,,,
,00:09:53,140,,,,,,,,,
,00:09:54,140,,,,,,,,,
,00:09:55,140,,,,,,,,,
,00:09:56,140,,,,,,,,,
,00:09:57,140,,,,,,,,,
,00:09:58,140,,,,,,,,,
,00:09:59,140,,,,,,,,,
,00:10:00,140,,,,,,,,,
,00:10:01,140,,,,,,,,,
,00:10:02,140,,,,,,,,,
,00:10:03,140,,,,,,,,,
,00:10:04,140,,,,,,,,,
,00:10:05,140,,,,,,,,,
,00:10:06,138,,,,,,,,,
,00:10:07,137,,,,,,,,,
,00:10:08,138,,,,,,,,,
,00:10:09,138,,,,,,,,,
,00:10:10,137,,,,,,,,,
,00:10:11,137,,,,,,,,,
,00:10:12,135,,,,,,,,,
,00:10:13,135,,,,,,,,,
,00:10:14,135,,,,,,,,,
,00:10:15,135,,,,,,,,,
,00:10:16,135,,,,,,,,,
,00:10:17,135,,,,,,,,,
,00:10:18,135,,,,,,,,,
,00:10:19,135,,,,,,,,,
,00:10:20,135,,,,,,,,,
,00:10:21,135,,,,,,,,,
,00:10:22,135,,,,,,,,,
,00:10:23,135,,,,,,,,,
,00:10:24,135,,,,,,,,,
,00:10:25,135,,,,,,,,,
,00:10:26,138,,,,,,,,,
,00:10:27,138,,,,,,,,,
,00:10:28,139,,,,,,,,,
,00:10:29,139,,,,,,,,,
,00:10:30,139,,,,,,,,,
,00:10:31,139,,,,,,,,,
,00:10:32,138,,,,,,,,,
,00:10:33,138,,,,,,,,,
,00:10:34,139,,,,,,,,,
,00:10:35,140,,,,,,,,,
,00:10:36,140,,,,,,,,,
,00:10:37,140,,,,,,,,,
,00:10:38,141,,,,,,,,,
,00:10:39,141,,,,,,,,,
,00:10:40,141,,,,,,,,,
,00:10:41,141,,,,,,,,,
,00:10:42,141,,,,,,,,,
,00:10:43,140,,,,,,,,,
